FEATURE,MICRO-FEATURE,TRIGGER,event,feature.name,feature.type,step.name,step.index,step.type,step.success,interaction.name,interaction.value,message.type,message.name,message.code,
Atendimento,Ouvidoria via Chat Pop Up,Clique para sair do chat,'feature-interaction','ombudsman-pop-up-chat','service','chat-start',3,'intermediary',false,'exit-chat','next','-','-','-'
Atendimento,Ouvidoria via Chat Pop Up,Exibição de tela com pesquisa de satisfação,'feature-step','ombudsman-pop-up-chat','service','satisfaction-survey',4,'intermediary',false,'-','-','-','-','-'
Atendimento,Ouvidoria via Chat Pop Up,Clique para enviar pesquisa de satisfação,'feature-interaction','ombudsman-pop-up-chat','service','satisfaction-survey',4,'intermediary',false,'send','next','-','-','-'
Atendimento,Ouvidoria via Chat Pop Up,Exibição de mensagem de agradecimento - finalização da pesquisa,'feature-step','ombudsman-pop-up-chat','service','search-submitted-success',5,'completion',true,'-','-','-','-','-'
Atendimento,Ouvidoria via Chat Pop Up,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','ombudsman-pop-up-chat','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Ouvidoria via Chat Pop Up,No momento que a operação falhar a execução,'interface-message','ombudsman-pop-up-chat','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Solicitar Gravações,Exibição da tela de inicio,'feature-step','request-recordings','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Solicitar Gravações,Clique para solicitar gravação,'feature-interaction','request-recordings','service','home',1,'initial',false,'request-recordings','next','-','-','-'
Atendimento,Histórico de Protocolos,Exibição da tela de inicio,'feature-step','protocol-history','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Histórico de Protocolos,Clique para pesquisar,'feature-interaction','protocol-history','service','home',1,'initial',false,'search-protocol','next','-','-','-'
Atendimento,Histórico de Protocolos,Exibição do resultado da pesquisa,'feature-step','protocol-history','service','search-result',2,'intermediary',false,'-','-','-','-','-'
Atendimento,Histórico de Protocolos,Clique para ver protocolo detalhadamente,'feature-interaction','protocol-history','service','search-result',2,'intermediary',false,'protocol-detail','next','-','-','-'
Atendimento,Histórico de Protocolos,Exibição do detalhe do protocolo selecionado,'feature-step','protocol-history','service','protocol-detail-success',3,'completion',true,'-','-','-','-','-'
Atendimento,Protocolo por e-mail,Exibição da tela de inicio,'feature-step','email-protocol','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Protocolo por e-mail,Clique para confirmar ativação do envio de protocolo por email,'feature-interaction','email-protocol','service','home',1,'initial',false,'confirm-activation','next','-','-','-'
Atendimento,Protocolo por e-mail,Exibição do resultado da pesquisa,'feature-step','email-protocol','service','activation-success',2,'completion',true,'-','-','-','-','-'
Atendimento,Protocolo por e-mail,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','email-protocol','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Protocolo por e-mail,No momento que a operação falhar a execução,'interface-message','email-protocol','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Agendamento em loja,Exibição da tela de inicio,'feature-step','store-scheduling','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Agendamento em loja,Clique para confirmar agendamento,'feature-interaction','store-scheduling','service','home',1,'initial',false,'confirm-activation','next','-','-','-'
Atendimento,Agendamento em loja,Exibição da tela de sucesso do agendamento em loja,'feature-step','store-scheduling','service','scheduling-success',2,'completion',true,'-','-','-','-','-'
Atendimento,Agendamento em loja,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','store-scheduling','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Agendamento em loja,No momento que a operação falhar a execução,'interface-message','store-scheduling','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Consultar Solicitações,Exibição da tela de inicio,'feature-step','query-requests','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Consultar Solicitações,Exibição do andamento da sua solicitação,'feature-step','query-requests','service','query-requests-success',2,'completion',true,'-','-','-','-','-'
Atendimento,Consultar Solicitações,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','query-requests','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Consultar Solicitações,No momento que a operação falhar a execução,'interface-message','query-requests','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Informações ao consumidor,Exibição da tela de informações ao consumidor,'feature-step','consumer-information','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Encontre uma loja,Exibição da tela de inicio,'feature-step','find-a-store','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Encontre uma loja,Exibição dos resultados da pesquisa para encontrar loja,'feature-step','find-a-store','service','search-result',2,'completion',true,'-','-','-','-','-'
Atendimento,Atendimento,Exibição da tela de inicio,'feature-step','service','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Atendimento,Clique no banner de destaque,'feature-interaction','service','service','home',1,'initial',false,'banner','[button-name]','-','-','-'
Atendimento,Atendimento,Clique para fazer busca de perguntas frequentes,'feature-interaction','service','service','home',1,'initial',false,'search','[searched-word]','-','-','-'
Atendimento,Atendimento,Clique em alguma das perguntas frequentes em destaque,'feature-interaction','service','service','home',1,'intermediary',false,'common-questions','broadband' || 'landline' || 'vivo-tv' || 'portal','-','-','-'
Atendimento,Atendimento,Clique em algum dos serviços em destaque,'feature-interaction','service','service','home',1,'initial',false,'services','[service-name]','-','-','-'
Atendimento,Atendimento,Clique em algum dos documentos em destaque,'feature-interaction','service','service','home',1,'initial',false,'documents','[document-name]','-','-','-'
Atendimento,Atendimento,Clique em ver tarifas,'feature-interaction','service','service','home',1,'initial',false,'rates','check-rates','-','-','-'
Atendimento,Atendimento,Clique em saiba mais,'feature-interaction','service','service','home',1,'initial',false,'tariffs-and-reduced-schedules','know-more','-','-','-'
Atendimento,Perguntas Frequentes,Exibição da tela de inicio,'feature-step','common-questions','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Perguntas Frequentes,Clique para fazer busca de perguntas frequentes,'feature-interaction','common-questions','service','home',1,'initial',false,'search','[searched-word]','-','-','-'
Atendimento,Perguntas Frequentes,Exibição do resultado da pesquisa,'feature-step','common-questions','service','category-questions',2,'intermediary',false,'-','-','-','-','-'
Atendimento,Perguntas Frequentes,Clique em todos os links que levam para a página de  categoria de pergunta (icone + botão),'feature-interaction','common-questions','service','category-questions',2,'intermediary',false,'options','broadband' || 'landline' || 'vivo-tv' || 'portal','-','-','-'
Atendimento,Perguntas Frequentes,Exibição da tela de início com as  principais perguntas,'feature-step','common-questions','service','main-questions',3,'intermediary',false,'-','-','-','-','-'
Atendimento,Perguntas Frequentes,Clique nas principais peguntas e categoria da pergunta ,'feature-interaction','common-questions','service','main-questions',3,'intermediary',false,'broadband' || 'landline' || 'vivo-tv' || 'portal','[clicked-question]','-','-','-'
Atendimento,Perguntas Frequentes,"Exibição da tela de início com as  principais perguntas sobre Telefonia, Banda Larga, TV ou Portal",'feature-step','common-questions','service','questions',4,'completion',false,'-','-','-','-','-'
Atendimento,Perguntas Frequentes,Clique em uma pergunta,'feature-interaction','common-questions','service','questions',5,'completion',true,'question','[clicked-question]','-','-','-'
Atendimento,Serviços - envio de documentos,Exibição da tela de inicio,'feature-step','sending-documents','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Serviços - envio de documentos,Clique no botão Enviar,'feature-interaction','sending-documents','service','home',1,'initial',false,'send','next','-','-','-'
Atendimento,Serviços - envio de documentos,Exibição da tela de sucesso do envio do formulario,'feature-step','sending-documents','service','send-success',2,'completion',true,'-','-','-','-','-'
Atendimento,Serviços - envio de documentos,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','sending-documents','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Serviços - envio de documentos,No momento que a operação falhar a execução,'interface-message','sending-documents','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Fale com a Ouvidoria,Exibição da tela de inicio,'feature-step','contact-the-ombudsman','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Fale com a Ouvidoria,Clique no botão Enviar,'feature-interaction','contact-the-ombudsman','service','home',1,'initial',false,'send','next','-','-','-'
Atendimento,Fale com a Ouvidoria,Exibição da tela de sucesso do envio do formulario,'feature-step','contact-the-ombudsman','service','form-submitted-success',2,'completion',true,'-','-','-','-','-'
Atendimento,Fale com a Ouvidoria,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','contact-the-ombudsman','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Fale com a Ouvidoria,No momento que a operação falhar a execução,'interface-message','contact-the-ombudsman','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Consultar Protocolo,Exibição da tela de inicio,'feature-step','consult-protocol','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Consultar Protocolo,Clique para enviar protocolo por email,'feature-interaction','consult-protocol','service','home',1,'initial',false,'send-by-email','next','-','-','-'
Atendimento,Consultar Protocolo,Exibição da tela de sucesso do envio do formulario,'feature-step','consult-protocol','service','send-protocol',2,'intermediary',false,'-','-','-','-','-'
Atendimento,Consultar Protocolo,Clique para enviar,'feature-interaction','consult-protocol','service','send-protocol',2,'intermediary',false,'send','next','-','-','-'
Atendimento,Consultar Protocolo,Sucesso ao enviar protocolo ,'feature-step','consult-protocol','service','protocol-send-success',3,'completion',true,'-','-','-','-','-'
Atendimento,Consultar Protocolo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','electronic-cancellation','service','-','-','-',false,'-','-','warning','string','string'
Atendimento,Consultar Protocolo,No momento que a operação falhar a execução,'interface-message','electronic-cancellation','service','-','-','-',false,'-','-','error','string','string'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Parcial,Exibição da tela de inicio,'feature-step','electronic-cancellation','service','home',1,'initial',false,'-','-','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Parcial,Clique nas opções,'feature-interaction','electronic-cancellation','service','home',1,'initial',false,'cancel','partial-cancellation' || 'all-products','-','-','-'
Atendimento,Outras Solicitações - Cancelamento Eletrônico - Parcial,Exibição da tela de cancelamento parcial dos produtos,'feature-step','electronic-cancellation','service','partial-cancellarion',2,'intermediary',false,'-','-','-','-','-'
